source;translation;type;module;status;customer
"Assign non-referred affiliate to";"Жіберілмеген қосуды тағайындау";B;merchant;T;N
" seconds.";" екіншілер.";S;merchant;T;N
" format";" пішім";C;merchant;T;N
" format cannot be empty!";" пішім бос бола алмайды!";C;merchant;T;N
"Are you sure you want to select this theme for new affiliates?";"Бұл тақырыпты жаңа қосуларға таңдағыңыз келе ме?";C;merchant;T;N
"Apply also for existing affiliates";"Бар қосуларға да қолдану";C;merchant;T;N
" IP address validity";" IP мекенжай нақтылығы";C;merchant;T;N
" bytes";" биттер";C;;T;N
" kB";" Кб";C;;T;N
" MB";" Mб";C;;T;N
" GB";" Гб";C;;T;N
"Deleting campaign causes that all its banners, transactions and stats will be deleted.";"Науқанды жою барлық жарламаларды,бірізді амалдарды және нұсқауларды жоюға әкеліп соғады.";C;merchant;T;N
"If you want to keep stats, transactions and banners change campaign status to stopped instead of deleting it.";"Жарламаларды,бірізді амалдарды және нұсқауларды сақтағыңыз келсе жоюды тоқтатып науқан күйін өзгертіңіз.";C;merchant;T;N
"Type of default campaign must be public";"Әдепкі науқан түрі жариялануға тиісті";S;merchant;T;N
"GD extension is installed";"GD кеңейтімі орнатылды";S;;T;N
"GD extension is not installed";"GD кеңейтімі орнатылмады";S;;T;N
"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"Өзіңіздің php-ге gd2 кеңейтім қолдауын қосыңыз,басқа жағдайда кескіндер жұмыс істей алмайды!";S;;T;N
"Affiliate ID";"ID қосуы";S;;T;N
"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"Біздің қосу бағдарламамызға қош келдіңіз.<br/>Мен сіздің қосу реттеушіңізбін, және мен сіз үшін осындамын егер сізде КЕЙБІР сұрақтар немесе мәселелер туындаса біздің қосу бағдарламамызға жүгіне аласыз.<br/><br/>Біздің өнімді пайдалануыңызға сәттілік  және сізге де бізге де пайдалы серіктестік тілеймін.";B;;T;N
"Default language can't be deleted";"Әдепкі тіл жойыла алмайды";S;;T;N
"Error details: %s";"Қате деректер: %s";S;;T;N
"Are you sure you want to delete selected language(s)?";"Таңдалған тіл(дер)ді жойғыңыз келе ме?";C;;T;N
"Delete language";"Тілді жою";C;;T;N
"Could not connect to database. Please retype your database information again. Message: %s";"Дерекқорға қосыла алмады. Дерекқор мәлімдемесін қайта теріңіз. Хабарлама: %s";S;;T;N
"Compatibility mode is off";"Сыйысымдылық күйі ажыратылған";S;;T;N
"Please turn compatibility mode off in your php.ini";"Сыйысымдылық күйін  php.ini ажыратыңыз";S;;T;N
"Application requires compatibility mode off";"Бағдарлама талабының сыйысымдылық күйі ажыратылған";S;;T;N
"Campaign for commissions can be choosen by Product ID instead of banner. To do this you need to specify all product IDs that belong to this campaign. Product IDs need to be comma separated.";"Комиссиялар үшін науқан ID Өнімі арқылы жарлама орнына таңдалды. Сізге ID өнімдерінің барлығы да қажет және бұлар осы науқанға жатады. ID өнімдері үтірмен бөлінеді.";C;merchant;T;N
"Min. payout";"Қысқартылған төлем";S;merchant;T;N
"All required functions are enabled";"Барлық талап етілген функциялар іске қосылды";S;;T;N
"Please enable following functions in your php.ini: %s";"php.ini-дегі келесі функцияны іс қосыңыз: %s";S;;T;N
"Create new Mailing List";"Жаңам Пошта жіберу Тізімін жасау";C;;T;N
"Mailing list name";"Пошта жіберу Тізімінің аты";C;;T;N
"Type in unique Mailing list name";"Бірегей Пошта жіберу Тізімінің атын теру";C;;T;N
"Success signup URL";"Сәтті белгілеу URL";C;;T;N
"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"Қолданушы бұл url-ге қайта бағыттап тіркеуді  Пошта жіберу тізімінде бекітеді. Ол Қосарлы Опция ісінде механизмі қолданған жағдайда қолданылады. If not defined, default message is displayed without redirection.";C;;T;N
"Double Opt-In";"Double Opt-In";C;;N;N
"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"Пошта жіберу тізімінде бағыныңқы жазылу қолданушы арқылы бекітіледі. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";C;;T;N
"Newsletters";"Бюллетеньдер";B;;T;N
"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"Сіз мұнда Пошта жіберу Тізіміндегі тізімді таба аласыз. Сіз тізімдерді барларды өңдеу немесе  бюллетеньдерді қосу арқылы реттей аласыз.";C;;T;N
"Add new Mailing list";"Жаңа Пошта жіберу тізімін қосу ";C;;T;N
"Affiliate Login Url";"Қосу Желіге кіру Url";S;;T;N
"Affiliate Login Link";"Қосу Желіге кіру Сілтеме";S;;T;N
"Merchant Login Url";"Сатушы Желіге кіру Url";S;;T;N
"Merchant Login Link";"Сатушы Желіге кіру Сілтеме";S;;T;N
"Merchant login";"сатушы желіге кіру";S;;T;N
"Default payout option saved";"Әдепкі төлемдер опциясы сақталды";S;merchant;T;N
"Other";"Басқа";B;;T;N
"For changes to take effect restart of application is needed. Do you want to restart now?";"Өзгертулер үшін бағдарламаны қайта іске қосу керек.Қайта іске қосқыңыз келе ме?";C;merchant;T;N
"Undefined";"Анықталмаған";B;;T;N
"Missing formid";"Жоғалған formid";S;;T;N
"You have no private campaign";"Сізде жеке науқан жоқ";C;;T;N
"Is allowed";"Рұқсат етілді";S;;T;N
"(default)";"(әдепкі)";S;;T;N
"You can contact us directly using this contact form. Your message will be sent to your affiliate manager by email.";"Сіз осы байланыс түрімен бізбен байланыса аласыз.Сіздің хабарламаңыз электрондық пошта арқылы қосу реттегішіне жіберіледі.";C;affiliate;T;N
"Unique clicks";"Бірегейлі нұқулар";B;;T;N
"%s (%s) imported";"%s (%s) импортталған";S;;T;N
"Importing language dictionary %s (%s)";"Импортталып жатқан тіл сөздігі %s (%s)";S;;T;N
"Import selected";"Импорт таңдалды";C;;T;N
"Please wait, import of selected languages can take few minutes.";"Күтіңіз, таңдалған тіл импортына бірнеше минут кетуі мүмкінimport of selected languages can take few minutes.";C;;T;N
"Performance rewards is a powerful feature that allows you to reward your affiliates for their performance.";"Өнімділік марапаттаулары қосуларыңызды ынталандыруға мүмкіндік беретін күшті ерекшелік.";S;merchant;T;N
"Select your preferred theme for your affiliate panel.";"Қосу тақтасынан мәтінді таңдаңыз.";C;affiliate;T;N
"With performance reward rule you can reward your affiliates for their performace and motivate them to refer more customers to you.";"Өнімділікті марапаттау серверімен өз қосуларыңызды марапаттай аласыз және оларды ынталандырасыз. ";C;;T;N
"Apply for license key";"Лицензия кілтін қолдану";C;;T;N
"Offline Validation Request";"Дербес Нақты Сұрау";C;;T;N
"Simple PDF";"Қарапайым PDF";C;merchant;T;N
"Best viewed in:";"Жақсы қаралды:";S;;T;N
"To change translation just click on translation column. After you will change translation text, click button Save modified rows below table";"Аударманы өзгерту үшін аударма бағанын нұқыңыз. Аударма мәтінін өзгерткен соң Сақтау түймешігін нұқыңыз";S;;T;N
"If you want your campaign to have a special logo, specify it here.<br/>Logo will be visible to your affiliates.";"Науқаныңыздың арнайы мекеме ені болсын десеңіз, оны осында белгілеңіз.<br/>Logo will be visible to your affiliates.";C;merchant;T;N
"Lifetime of cookie in days for this campaign. 0 means infinite. It defines for how many from the original referral your affiliate will get commissions.<br/>For example, if you specify 14 days, affiliate will get commissions for all sales coming for the 14 days since visitor last click on his link.";"Куки файлының жарамдылық мерзімі бұл науқан үшін күнмен есептелген. 0 шексіздікті білдіреді. қанша түпнұсқа ұсынымнан Сіздің қосуыңыз комиссия ала алатынын анықтайды. <br/>Мысалы, егер 14 күн белгілесеңіз, елуші осы сілтемені соңғы рет басқаннан кейінгі 14 күндегі комиссияны алады";C;merchant;T;N
"FAQ";"FAQ";S;;N;N
"Tour";"Tour";S;;N;N
"Join";"Біріктіру";S;;T;N
"Request id is missing or unsupported";"Сұрау жоқ немесе қолданбайды";S;;T;N
"When advertising your affiliate links, you can track them using channels.";"Сіздің қосу сілтемелеріңізді  жарнамалап жатқанда, Сіз арнаны қолдана аласыз. ";S;affiliate;T;N
"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"Оны қолдану үшін жай жаңа арна жасаңыз. ";S;affiliate;T;N
"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"Арна параметрлері бақыланған комиссияға тасымалданады, сондықтан қай сілтеменің комиссияға апаратынын білесіз.";S;affiliate;T;N
"Examples of use";"Қолдану үлгілері";S;affiliate;T;N
"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"Вебторабыңыздағы жақсы жерді жарлама үшін сынақтан өткізу - Сіз сол жарламаны қолдана аласыз, бірақ бөлек арнамен - сонда Сіз қайсысының көп нұқылғанын біле аласыз.";S;affiliate;T;N
"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"PPC науқандары - бір қосу сілтемесіне көп қосымша болуы мүмкін. Бірегей арнаны қолдана отырып, қай ad көбірек түрленетінін анықтайсыз.";S;affiliate;T;N
"Mass pay export format";"ТөлемЖіберу экспорт файлдары";S;merchant;T;N
"Export file header template";"Экспорттау файлы үстіңгі деректеме үлгісі";C;merchant;T;N
"Export file row template";"Экспорттау файлы жол үлгісі";C;merchant;T;N
"Export file footer template";"Экспорттау файлы төменгі деректеме үлгісі";C;merchant;T;N
"Username (email)";"Қолданушы аты (электрондық пошта)";C;merchant;T;N
"You have to select user";"Қолданушыны таңдауыңыз керек";S;merchant;T;N
"Missing userid";"Жоғалған id қолданушы";S;merchant;T;N
"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";"Сілтемелер өзгертілмейді. Егер өзгерткіңіз келсе, ескі сілтемені жойыңыз да жаңасын жасаңыз.";S;affiliate;T;N
"MassPay export files";"ТөлемЖіберу экспорт файлдары";S;merchant;T;N
"Here you can download export files for all payouts grouped by payout option.";"Сіз мұнда барлық төлем үшін экспорт файлдарын қотара аласыз.";S;merchant;T;N
"HTML format of the invoice.";"есеп HTML пішімі.";S;merchant;T;N
"You can use Smarty syntax in this template and the constants from the list below.";"Осы үлгідегі синтаксисті қолдана аласыз және төмендегі тізімнен тұрақты мән қолдана аласыз.";S;merchant;T;N
"Payout preview";"Төлемді алдын-ала қарап шығу";S;;T;N
"By clicking Preview invoice you can see how the invoice will look like for the specified affiliate.";"Алдыңғы есеп нұқу арқылы оның қандай түрде болатынын көруге болады. ";S;merchant;T;N
"You can specify name and format of mass pay export file for this payout option.";"Осы төлем опциясы үшін төлем жіберу экспорт файлының пішімі мен атын анықтай аласыз.";S;merchant;T;N
"When you pay your affiliates you will be able to download export file for each payout option.";"Өз қосылуларыңызды төлеген кезде экспорттау файлын әр төлем опциясына кері қотара аласыз.";S;merchant;T;N
"Format of this file consists of three parts: header, row and footer template.";"Бұл файл пішімі үш бөліктен тұрады: үстіңгі, ортадағы және төменгі үлгі.";S;merchant;T;N
"Header is at the beginning of the file, row is generated for each affiliate that is going to be paid and footer is at the end of file.";"Үстіңгі деректеме файлдың басында, ортаңғысы әр қосу үшін шақырылған және төменгісі файлдың соңында орналасқан.";S;merchant;T;N
"In each of this templates you can use Smarty syntax and row template allows you also to use some other constants.";"Осы үлгінің әрқайсысында Smarty синтаксисін және төмендегі үлгілерді қолдана алсыз олар басқа тұрақты мәнді қолдануға мүмкіндік береді.";S;merchant;T;N
"List of supported template constants is visible in the listbox above the row template text area.";"Қолдау көрсетілген тұрақты мәндер тізімі тізімдер жәшігінде көрінеді.";S;merchant;T;N
"HTML format of the invoice for users with VAT applicable.";"есеп HTML пішімі қолданушылар үшін  VAT-пен жарамды.";S;merchant;T;N
"You have to select affiliate for this preview";"Алдын ала қарау үшін қосуды таңдауыңыз керек";C;merchant;T;N
"Export filename";"Экспорт файлаты";C;merchant;T;N
"Read more about DirectLinks";"DirectLink туралы толығырақ білу";S;affiliate;T;N
"You don't need to enter each and every URL address of your pages, you can use star convention.";"URL мекенжайы сіздің бетіңізде болғандықтан әрқайсысына кіріп жатпайсыз , жұлдызды шартты белгі ретінде қолдана аласыз";S;affiliate;T;N
"So for example pattern";"Мысалға әшекей";S;affiliate;T;N
"will match:";"сәйкестендіріледі:";S;affiliate;T;N
"This video will help you better understand the Affiliate panel and quickly start promoting.";"Бұл бейне сізге Қосу тақтасын  түсінуге және тезірек деңгей көтеруіңізге жақсырақ көмектеседі.";C;affiliate;T;N
"Merchant panel tutorial video";"Сауда-саттық тақтасы оқу бейне құралы";C;merchant;T;N
"In this video Chuck Lasker explains and clicks through basic forms of merchant control panel. He will show you how to navigate through main sections of application. In same time you can see in action how responsive is merchant application based on new Web 2.0 user interface.";"Бұл бейнеде Chuck Lasker түсіндіреді және сауда-саттық басқару тақтасының негізгі пішіні арқылы нұқиды. Ол Сізге бағдарламаның негізгі сеанстары арқылы қалай шарлау керектігін көрсетеді. Осы уақытта жаңа Web 2.0 қолданушы тілдесуіне негізделген сауда-саттық бағдарламасының әрекетінің қаншалықты жауаптылығын көре аласыз.";C;merchant;T;N
"File Name";"Файл аты";S;;T;N
"Hover Banner";"Көрсеткішті апару жарламасы ";S;;T;N
"Enables hover (DIV on page) banner";"Жол ашылған көрсеткішті апару жарламасы";S;;T;N
"Custom value separator";"Теңшеу мәнін бөлу";S;;T;N
"Custom value separator should be set only when custom value is used by other script. See Paypal (IPN and custom used by other script) integration method.";"Теңшеу мәнін басқа таңба қолданғанда орнатылу мүмкін. See Paypal (IPN and custom used by other script) біріктіру әдісі.";S;;T;N
"Custom separator saved";"Теңшеу бөлуі сақталды";S;;T;N
"Unpaid commissions (approved / pending):";"Төленбейтін комиссиялар (бекітілді / бөгелуде):";S;affiliate;T;N
"Total sales generated";"Сатулар жиынтығы шақырылды";S;merchant;T;N
"banners.";"жарламалар.";S;merchant;T;N
"You have generated";"Сіз шақырылдыңыз";S;merchant;T;N
"in commissions from";"Комиссиялардан";S;merchant;T;N
"total sale value.";"сатулар жиынтық мәні.";S;merchant;T;N
"pending commissions.";"бөгелген комиссия.";S;merchant;T;N
"in unpaid approved commissions.";"төленбейтін бекітілген комиссияда.";S;merchant;T;N
"You have paid";"Сіз төледіңіз";S;merchant;T;N
"in commissions.";"комиссияда.";S;merchant;T;N
"in unpaid pending commission.";"Төленбеген бөгелген комиссияда.";S;merchant;T;N
"in unpaid declined commission.";"төленбеген комиссиядан бас тарту.";S;merchant;T;N
"total sales.";"жиынтық сатулар.";S;merchant;T;N
"unpaid approved commissions.";"Төленбеген бекітілген комиссия.";S;merchant;T;N
"impressions,";"әсерлер,";S;merchant;T;N
"clicks (raw/unique) and";"нұқулар (өңделмеген/бірегейлі) and";S;merchant;T;N
"sales.";"сатулар.";S;merchant;T;N
"Your CTR was";"Сіздің CTR болды";S;merchant;T;N
"Download Pdf";"Pdf қотару";C;;T;N
"lower than (<)";"мынадан кіші (<)";C;;T;N
"higher than (>)";"мынадан үлкен (>)";C;;T;N
"between (<, >)";"арасында (<, >)";C;;T;N
"equal to (=)";"мынаған тең (=)";C;;T;N
"Newsletter";"Бюллетеньдер";B;;T;N
"Use API to trigger commissions";"Комиссияны триггерлеуге API қолдану";S;;T;N
"When you check this option, recurring commissions won't be given automatically, but you wil have to trigger them using API. More details at: %s";"Сіз опцияны тексергенде,қайталанатын комиссия автоматты түрде берілмейді,бірақ  API қолдана отырып жасай аласыз. Бірнеше деректер: %s";S;;T;N
"Recurring commission settings saved";"Қайталанатын комиссия параметрлері сақталды ";S;;T;N
"Recurring commission processed";"Қайталанатын комиссия іске асырылды";S;;T;N
"Unable to load recurring commission with OrderID %s";"Қайталанатын комиссия OrderID-мен қотару мүмкін емес %s";S;;T;N
"per CPM";"CPM арқылы";S;merchant;T;N
"2nd tier";"2ші қабат";S;merchant;T;N
"3rd tier";"3ші қабат";S;merchant;T;N
"%sth tier";"%sші қабат";S;merchant;T;N
"Failed to pay affiliates %s";"%s қосуды төлеу сәтсіздікке ұшырады";S;merchant;T;N
"Files deleted";"Файлдар жойылды";S;;T;N
"Directories deleted";"Каталогтар жойылды";S;;T;N
"Directories created";"Каталогтар жасалды";S;;T;N
"Files copied";"Файлдар көшірілді";S;;T;N
"Integrity check";"Тұтастай тексерілді";B;;T;N
"%s%% files unzipped";"%s%% файл зиптен шығарылды";S;;T;N
"Preparing distribution directory";"Дайындау тарату каталогы";S;;T;N
"Copying files";"Көшіру файлдары";S;;T;N
"Clearing distribution directory";"Тазалау тарату каталогы";S;;T;N
"Could not delete directory %s";"Каталог жойыла алмады %s";S;;T;N
"Commissions detail";"Комиссиялар деректері";B;merchant;T;N
"This step will check integrity of applications.";"Бұл адым бағдарлама тұтастығымен тексеріледі.";S;;T;N
"Check results";"Нәтижелерді тексеру";S;;T;N
"This step will update application files from distribution zip file located in install/ folder.";"Бұл адым қалтадан табылған зип файл таратулардан бағдарлама файлдарын жаңартады.";S;;T;N
"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";"Бұны орындау үшін жүйеңізге дұрыс қатынас мәліметін анықтауыңыз керек.Өйткені рұқсаттар файлы қолдану ftp.-де көшірілген";S;;T;N
"Predefined";"Алдын ала анықталған";C;;T;N
"Own";"Өз";C;;T;N
"Forced matrix";"Араласқан матрица";S;;T;N
"RebrandPdf Banner";"RebrandPdf Жарлама";S;;T;N
"Site Replication";"Торап шағылысу";S;;T;N
"Varied";"Өзгертілді";B;;T;N
"Merchant - New affiliate joined campaign";"Сауда саттық - Жаңа қосу науқанын біріктіреді";B;affiliate;T;N
"New affiliate wants to join campaign";"Жаңа қосу науқанды біріктіргісі келеді";B;affiliate;T;N
"Affiliate - Affiliate approved in campaign";"Қосу - науқанда бекітілген қосу";B;merchant;T;N
"You have been approved in campaign";"Сіз науқанда бекітілдіңіз";B;merchant;T;N
"Affiliate - Affiliate declined in campaign";"Қосу - науқанға қосудан бас тарту";B;merchant;T;N
"You have been declined in campaign";"Науқанда сізден бас тартылды";B;merchant;T;N
"Missing vat";"ҚҚС жетіспейді";S;merchant;T;N
"Instalation was interrupted because maximal execution time was exceeded. Please refresh the browser, process will continue";"Instalation was interrupted because maximal execution time was exceeded. Please refresh the browser, process will continue";S;;N;N
"Write DB settings";"DB параметрлерін жазыңыз";S;;T;N
"Set database";"Дерекқорды орнату";S;;T;N
"Create framework tables";"Арқаулық жүйе кестелерін құру";S;;T;N
"Create application tables";"Бағдарлама кестелерін жасау";S;;T;N
"Write framework version";"Арқаулық жүйе нобайын жазу";S;;T;N
"Write application version";"Бағдарлама нобайын жазу";S;;T;N
"Could not write application version. %s";"Бағдарлама нобайы жазыла алмады. %s";S;;T;N
"Create database";"Дерекқор жасау";S;;T;N
"Translation already exist! You can not add source message multiple times.";"Аударма бар! Сіз хабарлама көзін қоса алмайсыз.";S;;T;N
"translation";"аударма";S;;T;N
"Forced matrix allows you to limit to the number of referrals of subaffiliates any affiliate can refer. It means that every affiliate can have only specified number of children.";"Матрица Сізге бағыныңқы қосу ұсынымдары санын шектеуге мүмкіндік береді. Бұл әр қосудың еншілесінің тек арнайы саны болатынын білдіреді.";S;merchant;T;N
"Read more details about Forced Matrix in our knowledgebase:";"Матрица туралы біздің білімқорлан толығырақ біліңіз:";S;merchant;T;N
"Forced Matrix description";"Матрица сипаттамасы";S;merchant;T;N
"Unlimited";"Шектелмеген";C;;T;N
"Matrix width";"Матрица ұзындығы";C;;T;N
"Width of matrix - the number of subaffiliates allowed for every affiliate. 0 or empty field means unlimited. If you use example 3, every affiliate can have 3-9-27-81-... subaffiliates under them.";"Матрица ұзындығы - әр қосуға рұқсат етілген бағыныңқы қосу саны. 0 немесе бос жолақ шектеусіздікті білдіреді. Егер Сіз 3 үлгіні қолдансаңыз, әр қосудың 3-9-27-81-... бағыныңқы қосуы болады.";C;;T;N
"Matrix height";"Матрица биіктігі";C;;T;N
"Height of matrix - number of levels that will be filled before you send new affiliates to spillover affiliate set below. 0 or empty field means unlimited";"Матрица биіктігі - жаңа қосуларды төмендегі артық қосуға жіберер алдында толтырылатын деңгейлер саны. 0 немесе бос жолақ шексіздікті білдіреді";C;;T;N
"Actual sponsor";"Нақты демеу";C;;T;N
"No sponsor";"Ешқандай демеу жоқ";C;;T;N
"Chosen affiliate";"Таңдалған қосу";C;;T;N
"affiliate will be saved as child to his original referring affiliate, as if matrix is not active";"егер матрица белсенді болмаса қосу түпнұсқа қосуға еншілес ретінде сақталады";C;;T;N
"affiliate will be saved without parent affiliate (sponsor)";"қосу аталық қосусыз сақталады (демеу)";C;;T;N
"affiliate will be sent as child to this affiliate.";"қосу еншілес ретінде жіберіледі.";C;;T;N
"Send spillover to";"Артықты жіберу";C;;T;N
"On affiliate join to campaign";"Қосуда науқанға біріктіру";C;;T;N
"On approve/decline affiliate for campaign";"Науқан үшін бекіту/төмендеу қосу";C;;T;N
"Link To Pdf";"Pdf-ке сілтеме";C;;T;N
"Rebrand Pdf";"Pdf қайта мәнерлеу";C;;T;N
"Replicated site";"Шағылысқан торап";C;;T;N
"If you deactivate Site replication feature, all site banners will be deleted. Are you sure you want to deactivate this feature?";"Егер Сіз Торап шағылысуы ерекшелігін дезактивацияласаңыз, барлық торап жарламалары жойылады. Осы ерекшелікті дезактивациялағыңыз келе ме?";B;merchant;T;N
"Hidden banner";"Жасырын жарлама";C;merchant;T;N
" Hidden banner is not displayed to affiliates. It can be used for banner in progress, or for banner used in rotator, which you don't want to display to affiliates";"Жасырын жарлама қосуларға бейнеленеді. Ол іс барысында жарлама үшін қолданылады, немесе Сіз бейнелеуді қаламаған айналмалыда қолданылатын жарлама үшін қолданыла алады";C;merchant;T;N
"Only affiliates with vat";"Тек vat бар қосулар";C;merchant;T;N
"General Banner Information";"Жалпы Жарлама Мәліметі";S;merchant;T;N
"In uploaded document were found following variables:";"Кері қотарылған құжатта мына айнымалылықтар пайда болды:";S;merchant;T;N
"Supported Variables";"Қолдау көрсетілген Айнымалылықтар";S;merchant;T;N
"You can preview rebranded PDF document - same result will see your affiliates. Variables will be replaced with values related to selected affiliate from list box.";"PDF қайта мәнерленген құжатты шолып шыға аласыз  - сол нәтиже қосуда көрінеді. Айнымалылықтар тізімжәшіктен таңдалған қосуға байланысты мәндермен орналастырылады.";S;merchant;T;N
"Select affiliate first please!";"Алдымен қосуды таңдаңыз!";C;;T;N
"Preview Rebranded PDF document";"Алдыңғы қайта мәнерленген РDF құжаты";C;;T;N
"Number of Sales";"Сату саны";B;;T;N
"Network connections are disabled";"Желі байланысы ажыратылды";S;;T;N
"You can input multiple order IDs separated either by new line or comma";"Сіз көп ID ретін жаңа сызықпен де, үтірмен де енгізе алмайсыз";S;merchant;T;N
"Sale filter";"Сату сүзгісі";S;;T;N
"After signup action code";"Әрекет кодын белгілеген соң";S;;T;N
"Additional options";"Қосымша опциялар";S;;T;N
"Please enable ""iconv"" extension.";"""iconv"" кеңейтіміне жол ашыңыз.";S;;T;N
"Please enable ""ionCube Loader"" extension.";"""ionCube Loader"" кеңейтіміне жол ашыңыз.";S;;T;N
"After signup action campaign ID";"ID науқан әрекетін белгілеген соң";S;;T;N
"After signup action saved";"Сақталған әрекетті белгілеген соң";S;;T;N
"Action commission for signup";"Белгілеу үшін әрекет комиссиясы";S;;T;N
"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"Бұл плагин белгілеулер үшін комиссия әрекетін қолдануда көмектеседі. Белсендендірілген әрекет комиссиясы ерекшелігі болуы қажет! Науқанда әрекет комиссиясын жасаңыз да, оның кодын есте сақтаңыз. Белсендендіруден кейін оны теңшеңіз және кодты бекітіңіз. Сізге ID науқанын анықтауға мүмкіндік бар.";S;;T;N
"Uploaded Pdf File";"кері қотарылған Pdf Файлы";S;merchant;T;N
"File Name:";"Файл аты:";S;merchant;T;N
"File Size:";"Файл көлемі:";S;merchant;T;N
"Upload PDF file";"PDF файлын кері қотару";C;;T;N
"Hide Supported Variables";"Жасырын Қолдау көрсетілген Айнымалылықтар";C;;T;N
"Show Supported Variables";"Қолдау көрсетілген Айнымалылықтарды көрсету";C;;T;N
"Change affiliate manager info visible in affiliate panel";"Қосу тақтасында қосу реттегіші мәліметін өзгерту";C;merchant;T;N
"Read more in our Knowledge Base";"Білім Қорында толығырақ білу";S;;T;N
"Error loading user '%s'";"Қолданушы жүйеге кіруде қате кетті '%s'";S;;T;N
"Replicated site '%s' does not exist";"Көшірілген торап '%s' жоқ";S;;T;N
"Invalid license.";"Жарамсыз лицензия.";S;;T;N
"Can not connect to FTP server.";"FTP серверіне байланыса алмайды.";S;;T;N
"Param itemId is mising";"Param Id элементі жоқ";S;;T;N
"Do not save sales after cookie lifetime";"cookie"" файлы жарамдылық мерзімі өткеннен кейін сатуды сақтамаңыз""";S;;T;N
"Lifetime commission settings saved";"Комиссия жарамдылық мерзімі параметрлері сақталды";S;;T;N
"Preview for";"Алдыңғы";S;merchant;T;N
"Files in replicated folder:";"Көшірілген қалтадағы файлдар:";B;;T;N
"Search for";"Іздеу";S;;T;N
"Lifetime of cookie in days for this commission group. 0 means infinite.";"куки файлының жарамдылық мерзімі бұл комиссия тобы үшін. 0 шексіздікті білдіреді.";C;;T;N
"Same as campaign";"Науқан ретінде";C;;T;N
"Custom cookie validity";"куки файлы нақтылығын теңшеу";C;;T;N
"Cookie lifetime";"куки файлы жарамдылық мерзімі";C;;T;N
"Generate .htaccess for this location";"Осы орналастыру үшін .htaccess жасау ";C;;T;N
"Check if .htaccess is ok at this location";"Осы орналасудағы .htaccess дұрыстығын тексеріңіз";C;;T;N
"Replicated site is at default location";"Көшірілген торап әдепкі орналасуда";C;;T;N
"Replicated site is at custom location";"Көшірілген торап теңшеу орналасуында";C;;T;N
"Replicated site folder";"Көшірілген торап қалтасы";C;;T;N
"Upload .htaccess to";" .htaccess кері қотарылды";C;;T;N
"Check if it is working";"Оның жұмыс істеп тұрғанын тексеріңіз";C;;T;N
"Generate .htaccess";" .htaccess шақыру";C;;T;N
"Replicated site URL";"URL көшірілген торабы";S;merchant;T;N
"Replicated site files";"Көшірілген торап қалталары";S;merchant;T;N
"You can use following variables in replicated files";"Көшірілген қалталарда мына айнымалалықтарды қолдана аласыз";S;merchant;T;N
"Affiliate_Refid";"Affiliate_Refid";S;merchant;N;N
".htaccess code for replicated site";"көшірілген торап үшін .htaccess коды";S;merchant;T;N
"Default location works without any setup. You just specify name of replicated site.";"Ешқандай белгілеусіз әдепкі жұмыс орнатылуы. Көшірілген тораптың атын анықтаңыз.";C;;T;N
"When you choose custom location, replicated site can be placed on any url you want but it needs further setup.";"Теңшеу орнатуын таңдаған жағдайда, көшірілген торап Сіз қалаған кез келген url-де орналасады.";C;;T;N
"Files to process";"Файлдар іс барысына";C;;T;N
"All replicated site files need to be uploaded to this folder.";"Барлық көшірілген торап файлдарын осы қалтаға кері қотару керек.";C;;T;N
"Site url";"url торабы";C;;T;N
"Referral ID can contain only [a-zA-Z0-9_-] characters. %s given";"ID ұсынымы тек  [a-zA-Z0-9_-] таңбаларын қамтиды. %s берілген";S;;T;N
"Conversion ratio";"Кеңістік қатынасы";B;merchant;T;N
"ActionCodeHelp";"Комиссия әрекет коды кеңістіксіз және арнайы таңбаларсыз жол болуы керек. Код бір науқанда бірегей болуы керек.";C;;T;N
"Anchor links";"Бетбелгі сілтемелері";C;merchant;T;N
