source;translation;type;module;status;customer
"Menu entry with %s already exists";"Menu-item met %s bestaat al";S;;T;N
"Lifetime commissions";"Levenslange commissies";S;;T;N
"Add per action commission";"Toevoegen provisie per aktie";C;;T;N
"Action name";"Actienaam";B;;T;N
"Action code";"Actie code";B;;T;N
"IntegrationActionHelp";"Met deze parameter stelt u in welke provisie opgeslagen moet worden";C;;T;N
"not specified";"niet nader gespecificeerd";C;merchant;T;N
"IntegrationAffiliateHelp";"Met deze parameter dwingt u de vastlegging van provisie voor deze partner";C;merchant;T;N
"IntegrationCampaignHelp";"Met deze parameter dwingt u de vastlegging van provisie voor deze campagne";C;merchant;T;N
"IntegrationStatusHelp";"Met deze parameter dwingt u het zetten van de status voor deze provisie";C;merchant;T;N
"IntegrationCommissionHelp";"Waarde van algemen provisie.";C;merchant;T;N
"Sales/Leads Tracking";"Verkoop / Leads Tracking";C;merchant;T;N
"Data %s";"Gegevens van %s";C;merchant;T;N
"%s - tier";"%s - lijst";C;merchant;T;N
"Drag this icon to QuickLaunch";"Sleep dit pictogram naar QuickLaunch";C;;T;N
"Add to Quick Launch";"Toevoegen aan Snel starten";C;;T;N
"Show advanced tracking options";"Toon geavanceerde opties voor het bijhouden";C;merchant;T;N
"Hide advanced tracking options";"Verberg geavanceerde opties voor het bijhouden";C;merchant;T;N
"Rotator banner can not contain same banner twice";"Rotator banner kan geen tweemaal dezelfde banner bevatten";S;;T;N
"Rule";"Regels";S;;T;N
"Campaign id is missing";"Campagne-id ontbreekt";S;;T;N
"You cannot migrate data to already existing installation";"Je kunt niet migreren van gegevens van reeds bestaande installatie";S;;T;N
"Failed to load file info";"Fout bij laden bastand informatie";S;;T;N
"Failed to delete file. File doesn't exist in database.";"Fout bij verwijderen bestand. Bestand bestaat niet in de database.";S;;T;N
"Failed to delete file from database.";"Fout bij bestand verwijderen uit de database.";S;;T;N
"Required plugin %s is not active";"Vereiste plugin %s is niet actief";S;;T;N
"Required plugin %s has to be in version %s or higher";"Vereiste plugin %s te worden in versie %s of hoger";S;;T;N
"Banner Parameters";"Banner Parameters";S;merchant;T;N
"Conditions";"Voorwaarden";S;merchant;T;N
"If";"Als";S;merchant;T;N
"that are";"deze zijn";B;merchant;T;N
"then";"dan";B;merchant;T;N
"Performance rewards";"Prestatiepremieregeling";B;;T;N
"Are you sure to delete selected rule?";"Bent u er zeker van geselecteerde regel te verwijderen?";C;;T;N
"Add rule";"Toevoegen regels";C;;T;N
"Actual month";"Actuele maand";B;;T;N
"Actual year";"Actuele jaar";B;;T;N
"All unpaid commissions";"Alle niet-betaalde provisies";B;;T;N
"Last week";"Afgelopen week";B;;T;N
"Last two weeks";"Laatste twee weken";B;;T;N
"Since day of last month";"Sinds de dag van de vorige maand";B;;T;N
"Approved or Pending";"Goedgekeurd of in afwachting";B;;T;N
"Edit rule";"Bewerken regel";C;;T;N
"Rule number";"Regelnummer";C;;T;N
"BannerStatisticsHeader";"Bannerstatistiek";C;merchant;T;N
"BannerStatisticsDescription";"Controleer de prestatie van deze banner op impressies, kliks, verkopen of provisie.";C;merchant;T;N
"Original currency code";"Originele valutacode";S;;T;N
"Error while saving commission: %s";"Fout tijdens het opslaan van de provisie: %s";S;merchant;T;N
"Error while adding commission: %s";"Fout bij het toevoegen van de provisie: %s";S;merchant;T;N
"Commissions added successfully";"Provisie succesvol toegevoegd";S;merchant;T;N
"User roles privileges";"Regels voor gebruikers en privileges";B;;T;N
"Default role can not be deleted!";"Standaard regels kunnen niet verwijderd worden!";S;;T;N
"Commission type settings";"Provisie soort instellingen";S;merchant;T;N
"Multiple currencies";"Meerdere valuta";S;;T;N
"Recurring Commissions";"Terugkerende provisies";B;;T;N
"Role will be copied into new role with all privileges of original role.";"Regel zal worden gekopieerd in de nieuwe regel met alle privileges van de oorspronkelijke regel.";S;;T;N
"Extra bonus";"Extra bonus";C;;T;N
"Action commission";"Actie provisie";C;;T;N
"ActionCommissionDescription";"Actie provisie beschrijving";C;;T;N
"Cpm commission";"CPM provisie";C;;T;N
"CpmCommissionDescription";"Cpm provisie beschrijving";C;;T;N
"Are you sure you want to delete selected currency";"Weet u zeker dat u deze geselecteerde valuta wilt verwijderen";C;;T;N
"Recurrence";"Herhaling";B;;T;N
"Click commission";"Klik provisie";C;merchant;T;N
"ClickCommissionDescription";"klik provisie beschrijving";C;merchant;T;N
"Sale commission";"Verkoop provisie";C;merchant;T;N
"SaleCommissionDescription";"Verkoop provisie beschrijving";C;merchant;T;N
"Name of new role";"Naam van de nieuwe regel";C;;T;N
"Copy of ";"Copy van ";C;;T;N
"Create new role";"Maak een nieuwe regel";C;;T;N
"Delete Role";"Verwijderen regel";C;;T;N
"Copy Role";"Kopieer regel";C;;T;N
"Copy User Role";"Kopieer Gebruikerregel";C;;T;N
"Privileges";"Priverechten";C;;T;N
"Users";"Gebruikers";C;;T;N
"Are you sure you want to delete role %s ?";"Weet u zeker dat u deze wilt verwijderen, regel %s?";C;;T;N
"Example SubId link";"Voorbeeld subid link";S;affiliate;T;N
"Loading application";"Laden toepassing";S;;T;N
"New password link";"Nieuw wachtwoord link";S;;T;N
"here";"hier";S;affiliate;T;N
"Web Url";"Web-URL";B;merchant;T;N
"Company name";"Bedrijfsnaam";B;;T;N
"State";"Provincie";B;merchant;T;N
"Zipcode";"Postcode";B;merchant;T;N
"Phone";"Telefoon";B;merchant;T;N
"Fax";"Fax";B;merchant;T;N
"Unused";"Ongebruikte";B;;T;N
"ICQ";"ICQ";B;merchant;T;N
"MSN Messenger";"MSN Messenger";B;merchant;T;N
"Skype";"Skype";B;merchant;T;N
"Yahoo Messenger";"Yahoo Messenger";B;merchant;T;N
"Google talk";"Google Talk";B;merchant;T;N
"Contact email";"Contact email";B;merchant;T;N
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong> Welkom op ons partner programma </ strong> <br/> <br/> Gebruik het menu om te navigeren via uw configuratiescherm. <br/> De <strong> Promotie </ strong> menu bevat campagnes, banners en andere hulpmiddelen om u te helpen in promotie. <br/> Bij <strong> Verslagen </ strong> kunt u verschillende rapporten tonen u de resultaten - het verkeer door u gezonden, provisies die u verdiend en zo verder. <br/> <br/>";B;;T;N
"PayPal Email";"PayPal E-mail";B;;T;N
"Payable to";"Te betalen aan";B;;T;N
"Moneybookers";"Moneybookers";B;;T;N
"Moneybookers Email";"Moneybookers Email";B;;T;N
"Bank / Wire transfer";"Bank / Wire transfer";B;;T;N
"Bank account name";"Bankrekeninghouder";B;;T;N
"Bank account number";"Bankrekeningnummer";B;;T;N
"Bank name";"Banknaam";B;;T;N
"Bank code";"Bank code";B;;T;N
"Bank address";"Bank adres";B;;T;N
"Bank SWIFT code";"Bank SWIFT-code";B;;T;N
"Affiliate program";"Partner programma";B;;T;N
"Welcome to affiliate program";"Welkom bij het Partner programma";B;;T;N
"Merchants";"Handelaren";B;;T;N
"It is not possible to changes privileges for default role %s";"Het is niet mogelijk om wijzigingen privileges in standaardregel tw wijzigen %s";S;;T;N
"Recurring";"Herhalen";C;;T;N
"Referral";"Referentie";C;;T;N
"Chargeback";"Terugbetaling";C;;T;N
"Affiliates in group";"Partner in groep";C;;T;N
"Back to campaign";"Terug naar de campagne";C;;T;N
"MerchantsDescription";"Handelaars beschrijving";C;merchant;T;N
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Nieuwe gebruikerregel kunt u door het kopiëren van bestaande regel aan nieuwe regel aanmaken. Standaard functies kunnen niet worden verwijderd of aangepast!";C;;T;N
"Recurring commission";"Terugkerende provisie";S;;T;N
"Rank";"Rank";B;;T;N
"Missing banner id";"Missende banner id";S;;T;N
"Banner Rotator";"Banner Rotator";B;;T;N
"Status of selected recurring transaction(s) was changed";"Status van geselecteerde terugkerende transactie(s) is gewijzigd";S;;T;N
"Failed to change status of selected recurring transaction(s)";"Fout bij de status van de geselecteerde terugkerende transactie(s)";S;;T;N
"Last commission";"Laatste provisie";S;;T;N
"Each 15 minutes";"Elke 15 minuten";B;;T;N
"Quarterly";"Driemaandelijks";B;;T;N
"Semiannualy";"Halfjaarlijks";B;;T;N
"Failed to make refund / chargeback of selected transaction(s)";"Fout bij restitutie / terugbetaling van geselecteerde transactie(s)";S;merchant;T;N
"Preset name must be unique";"Ingestelde naam moet uniek zijn";S;;T;N
"Last commission date";"Laatste provisie datum";S;merchant;T;N
"%s banners";"%s banners";C;affiliate;T;N
"Add To Rotator";"Toevoegen aan Rotator";C;;T;N
"Select Banner";"Selecteer Banner";C;;T;N
"Rotator";"Rotator";C;;T;N
"Are you sure you want to change status of selected recurring commission(s)?";"Weet u zeker dat u deze status van geselecteerde terugkerende provisie(s) wilt wijzigen?";C;;T;N
"RecurringCommissionsListDescription";"Terugkerende provisielijst";C;;T;N
"Refund management";"Restitutie beheer";C;merchant;T;N
"Do you really want to set refund / charge back on the selected transaction(s)?";"Wilt u echt de gemarkeerde transacties terugboeken?";C;merchant;T;N
"Make refund";"Aanmaken restitutie";C;merchant;T;N
"Make charge back";"Aanmaken terugboeking";C;merchant;T;N
"Edit available countries";"Bewerken beschikbare landen";C;merchant;T;N
"Update license";"Update licentie";C;;T;N
"Revalidate license";"Vernieuwen licentie";C;;T;N
"Invalid license";"Ongeldige licentie";C;;T;N
"License ID can not be empty";"Licentie-ID kan niet leeg zijn";C;;T;N
"CPM";"CPM";B;;T;N
"Username (Email)";"Gebruikersnaam (E-mail)";B;;T;N
"IP";"IP";S;;T;N
"Tier";"Staffel";S;;T;N
"Unknown";"Onbekend";B;;T;N
"First Name";"Voornaam";B;;T;N
"Last Name";"Achternaam";B;;T;N
"commission group";"Provisiegroep";B;;T;N
"Campaign name";"Campagnenaam";B;;T;N
"Id";"Id";B;;T;N
"Recurring commissions";"Terugkerende provisies";B;;T;N
"Daily";"Dagelijks";B;;T;N
"Weekly";"Wekelijkse";B;;T;N
"Monthly";"Maandelijks";B;;T;N
"Yearly";"Jaarlijks";B;;T;N
"Raw Clicks";"Raw klikken";B;;T;N
"Tree of subaffiliates";"Overzicht van sub-partners";B;;T;N
"My profile";"Mijn profiel";B;;T;N
"Value";"Bedrag";B;;T;N
"Quick report";"Snel verslag";B;merchant;T;N
"Mail outbox";"Mail outbox";B;;T;N
"Report problems";"Raport problemen";B;merchant;T;N
"Approved";"Goedgekeurd";B;;T;N
"Pending";"In behandeling";B;;T;N
"Payout History";"Uitbetaalgeschiedenis";S;merchant;T;N
"payees";"incassanten";S;merchant;T;N
"Referer url";"Referentie url";S;merchant;T;N
"Click";"Klik";B;;T;N
"Email sent";"E-mail verzonden";S;merchant;T;N
"Error while sending mail";"Fout bij het verzenden van e-mail";S;merchant;T;N
"paid";"betaald";B;;T;N
"File not exist";"Bestand bestaat niet";B;;T;N
"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";"Het is niet toegestaan om te uploaden van bestanden groter als %s bytes. Uw bestand grootte %s bytes.";S;;T;N
"Select Language";"Selecteer Taal";B;;T;N
"Installing templates";"Installeren van sjablonen";S;;T;N
"DONE";"GEREED";S;;T;N
"Commissions: ";"Provisies: ";S;affiliate;T;N
"Contact us";"Contacteer ons";B;affiliate;T;N
"Raw";"Raw";B;;T;N
"Unique";"Uniek";B;;T;N
"Request New Password";"Een nieuw wachtwoord aanvragen";B;;T;N
"Cookie settings";"Cookie-instellingen";S;merchant;T;N
"HEADER";"HEADER";S;merchant;T;N
"MENU";"MENU";S;merchant;T;N
"CONTENT";"INHOUD";S;merchant;T;N
"FOOTER";"Footer";S;merchant;T;N
"Campaign type";"Soort campagne";B;;T;N
"Tasks waiting for approval";"Taken wachten op goedkeuring";S;merchant;T;N
"Traffic overview";"Verkeer overzicht";S;;T;N
"URL Parameter Names";"URL parameter Namen";B;merchant;T;N
"Parameter names";"Parameter namen";S;merchant;T;N
"Real list should look like this";"Werkelijke lijst ziet er als volgt uit";S;merchant;T;N
"Fields";"Velden";B;merchant;T;N
"DirecLink Urls";"DirecLink URL's";S;merchant;T;N
"Report problem";"Raport probleem";S;merchant;T;N
"in";"in";S;merchant;T;N
"Signup commissions";"Aanmeld provisies";B;merchant;T;N
"Email settings";"E-mail instellingen";B;;T;N
"Mail account setup";"Mail-account instellen";S;;T;N
"version";"versie";S;;T;N
"Background Color";"Achtergrondkleur";S;;T;N
"Email Notifications";"E-mailadres Notificaties";C;;T;N
"Download Signup form";"Download aanmeldingsformulier";C;affiliate;T;N
"Download Login form";"Download Login formulier";C;affiliate;T;N
"Are you sure want to delete selected channel?";"Weet u zeker dat u geselecteerde kanaal wilt verwijderen?";C;affiliate;T;N
"Sale";"Verkoop";B;;T;N
"Lead";"Lead";C;merchant;T;N
"Action";"Actie";B;;T;N
"Unpaid";"Onbetaalde";B;;T;N
"per Action";"per actie";C;;T;N
"Add affiliate";"Toevoegen partner";C;;T;N
"Retype password";"Bevestig uw wachtwoord";C;merchant;T;N
"Private - Visible only for invited affiliates";"Prive - alleen zichtbaar voor uitgenodigde partners";B;;T;N
"Email Templates";"E-mail sjablonen";C;;T;N
"Payout Options";"Uitbetaalopties";C;merchant;T;N
"Banners manager";"Banners manager";C;merchant;T;N
"Affiliate signup";"Partner aanmelding";B;merchant;T;N
"Event Logging";"Gebeurtenisregistratie";C;merchant;T;N
"Getting Started";"Aan de slag";C;merchant;T;N
"MerchantHomeDescription";"Handelaar Home beschrijving";C;merchant;T;N
"New";"Nieuw";C;merchant;T;N
"none";"geen";C;merchant;T;N
"Create Banner";"Aanmaken Banner";C;merchant;T;N
"Banners & Links Formats";"Banners & Links Formaten";C;merchant;T;N
"impressions";"vertoningen";C;merchant;T;N
"clicks";"klikken";C;merchant;T;N
"sales";"verkoop";C;merchant;T;N
"Enabled";"Ingeschakeld";C;merchant;T;N
"Disable";"Uitschakelen";C;;T;N
"Disabled";"Uitgeschakeld";C;;T;N
"Enable";"Inschakelen";C;;T;N
"URL";"URL";B;;T;N
"Image Url";"Afbeeldings-URL";C;merchant;T;N
"Width";"Breedte";B;merchant;T;N
"Height";"Hoogte";B;merchant;T;N
"Flash Url";"Flash Url";C;merchant;T;N
"Invoice Format";"Factuurindeling";C;merchant;T;N
"VAT Handling";"BTW Hantering";C;merchant;T;N
"CheckBox";"Selectievakje";C;merchant;T;N
"page";"pagina";C;merchant;T;N
"Referral commission";"Verwijzing provisie";B;merchant;T;N
"Automatic approval";"Automatische goedkeuring";C;merchant;T;N
"Manual approval";"Handleiding goedkeuring";C;merchant;T;N
"All Affiliates";"Alle partners";C;merchant;T;N
"per Sale";"per verkoop";B;;T;N
"Select Wallpaper";"Selecteer Achtergrond";C;;T;N
"Are you sure you want to set ";"Bent u zeker dat u dit wilt instellen";C;;T;N
"delete";"verwijderen";C;;T;N
"Add link";"Link toevoegen";C;;T;N
"Back";"Terug";C;;T;N
"Internal Error";"Interne fout";C;;T;N
"English Name";"Engelse naam";C;;T;N
"Set new password";"Nieuw wachtwoord instellen";C;;T;N
"details";"details";B;;T;N
"Campaign:";"Campagne:";S;merchant;T;N
"Buy feature";"Koop functie";S;merchant;T;N
"%s% of users bought this feature";"%s% van de gebruikers kochten deze functie";C;;T;N
"Payment link not loaded yet";"Betaallink nog niet geladen";C;;T;N
"Buy selected features";"Koop geselecteerde functies";C;;T;N
"Signup bonus saved";"Aanmelden bonus opgeslagen";S;merchant;T;N
"Signup commission";"Aanmelden provisie";S;merchant;T;N
"Don't send notification email";"Stuur geen e-mail aanmelding";C;merchant;T;N
"ReferralCommissionDescription";"Referentie provisie beschrijving";C;merchant;T;N
"Support multi tier";"Support multi staffel";C;merchant;T;N
"Commission type is disabled";"Provisie is uitgeschakeld";S;merchant;T;N
"Commission type not exist";"Provisie type bestaat niet";S;merchant;T;N
"To many commission types";"Teveel soorten provisie";S;merchant;T;N
"Update files";"Updatebestanden";B;;T;N
"Error during files update (%s)";"Fout tijdens het bijwerken van bestanden (%s)";S;;T;N
"Files updated";"Bestanden bijgewerkt";S;;T;N
"Invalid main directory";"Ongeldige hoofd directory";S;;T;N
"Wrong username / password";"Verkeerde gebruikersnaam / wachtwoord";S;;T;N
"Can not change to main directory";"Kan niet wijzigen naar directory";S;;T;N
"Directory %s does not exist";"Directory %s bestaat niet";S;;T;N
"Test";"Test";S;;T;N
"Dynamic link";"Dynamic Link";B;affiliate;T;N
"FTP Info";"FTP-Informatie";S;;T;N
"Destination url";"Bestemmings-URL";C;affiliate;T;N
"Copy & Paste this code to your page to get banner displayed:";"Kopieer en plak deze code in uw pagina voor banner weergegeven:";C;affiliate;T;N
"Get code";"Code ophalen";C;affiliate;T;N
"Banner dynamic link";"Banner dynamische koppeling";C;affiliate;T;N
"Hostname";"Hostnaam";C;;T;N
"Directory";"Directory";C;;T;N
"Click here to see hover banner";"Klik hier om de banner te zien";S;;T;N
"Options";"Opties";S;merchant;T;N
"Main image";"Hoofd afbeelding";C;;T;N
"Thumbnail image";"Miniatuur afbeelding";C;;T;N
"Background opacity";"Achtergrond weergave";C;;T;N
"Hover";"Beweeg";C;;T;N
"Cron job is not running";"Cron job is niet actief";S;merchant;T;N
"Error during installing templates (%s)";"Fout tijdens het installeren van sjablonen (%s)";S;;T;N
"This command will run job that is necessary when you generate recurring commmissions and some other features.";"Dit commando zal draaien en is nodig wanneer u wilt genereren terugkerende provisies en een aantal andere functies.";S;merchant;T;N
"If you deactivate this feature, all rotator banners will be deleted. Are you sure you want to deactivate this feature?";"Als u deze functie uitschakeld, zullen alle banners worden verwijderd. Weet u zeker dat u deze functie wilt uitschakelen?";B;merchant;T;N
"If you deactivate this feature, all hover banners will be deleted. Are you sure you want to deactivate this feature?";"Als u deze functie uitschakeld, zullen alle zweven banners worden verwijderd. Weet u zeker dat u deze functie wilt uitschakelen?";B;merchant;T;N
"Cron Job Integration";"Cron Job Integratie";C;merchant;T;N
"CronJobIntegrationDescription";"Cron Job Integratie beschrijving";C;merchant;T;N
"Recurring commissions require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Terugkerende opdrachten vereisen cron taak die nu niet loopt. Stelt deze in Tools -> Integratie -> Cron Job Integratie";S;;T;N
"Could not seek file";"Kan niet zoeken naar bestanden";S;;T;N
"Assign non-referred affiliate to";"Wijs niet-genoemde partnerprogramma aan";B;merchant;T;N
"Are you sure you want to select this theme for new affiliates?";"Weet u zeker dat u dit thema wilt selecteren voor nieuwe partner?";C;merchant;T;N
"Apply also for existing affiliates";"Gelden ook voor bestaande partners";C;merchant;T;N
"Deleting campaign causes that all its banners, transactions and stats will be deleted.";"Verwijderen campagne zal al haar banners, transacties en statistieken ook verwijderen.";C;merchant;T;N
"If you want to keep stats, transactions and banners change campaign status to stopped instead of deleting it.";"Als u de statistieken wilt bewaren, transacties en banners veranderen campagne status dan in gestopt in plaats van hem te verwijderen.";C;merchant;T;N
"Type of default campaign must be public";"Aard van de standaard-campagne moet openbaar zijn";S;merchant;T;N
"GD extension is installed";"GD extensie is geďnstalleerd";S;;T;N
"GD extension is not installed";"GD extensie is niet geďnstalleerd";S;;T;N
"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"Voeg ondersteuning van GD2 verlenging in uw php, anders bv captcha beelden zullen niet werken!";S;;T;N
"Affiliate ID";"Partner ID";S;;T;N
"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"Welkom bij ons partner programma. <br/> Ik ben uw partner manager, en ik ben hier voor u als u vragen heeft of problemen met betrekking tot ons partner programma. <br/> <br/> Ik wens u succes bij het bevorderen van onze producten, en winstgevend partnerschap voor zowel u als ons.";B;;T;N
"Default language can't be deleted";"Standaard taal kan niet worden verwijderd";S;;T;N
"Error details: %s";"Fout gegevens: %s";S;;T;N
"Are you sure you want to delete selected language(s)?";"Weet u zeker dat u geselecteerde taal(en) wilt verwijderen?";C;;T;N
"Delete language";"Verwijderen taal";C;;T;N
"Could not connect to database. Please retype your database information again. Message: %s";"Kan geen verbinding maken met database. Gelieve Retype uw database-informatie weer. Bericht:%s";S;;T;N
"Compatibility mode is off";"Compatibiliteit-modus is uitgeschakeld";S;;T;N
"Please turn compatibility mode off in your php.ini";"Schakel compatibiliteit modus uitgeschakeld in uw php.ini";S;;T;N
"Application requires compatibility mode off";"Applicatie moet compatibiliteit modus uitschakelen";S;;T;N
"Campaign for commissions can be choosen by Product ID instead of banner. To do this you need to specify all product IDs that belong to this campaign. Product IDs need to be comma separated.";"Campagne voor provisie kan worden gekozen door het product-id in plaats van de banner. Om dit te doen moet u alle product-id's die behoren tot deze campagne selecteren. Product-id's moeten worden gescheiden door komma.";C;merchant;T;N
"Min. payout";"Min. Uitbetaling";S;merchant;T;N
"All required functions are enabled";"Alle vereiste functies zijn ingeschakeld";S;;T;N
"Please enable following functions in your php.ini: %s";"Enable volgende functies in uw php.ini: %s";S;;T;N
"Create new Mailing List";"Aanmaken nieuwe mailinglijst";C;;T;N
"Mailing list name";"Mailinglijst naam";C;;T;N
"Type in unique Mailing list name";"Type een unieke Mailinglijstnaam";C;;T;N
"Success signup URL";"Succes aanmelding URL";C;;T;N
"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"Gebruiker zal worden omgeleid naar deze url in dat geval zal hij bevestiging van zijn registratie in lailinglijst. Het wordt gebruikt in geval dubbel OptIn mechanisme wordt gebruikt. Indien niet gedefinieerd, standaard bericht wordt weergegeven zonder de omleiding.";C;;T;N
"Double Opt-In";"Dubbele Opt-In";C;;T;N
"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"Abonnement op mailinglijst dient bevestigd te worden door de gebruiker. Dit wordt meestal gedaan door te reageren op een bevestiging per e-mail verstuurd naar het emailadres. Dit maakt de kans op misbruik, waar iemand betoogt iemand anders e-mailadres zonder hun medeweten en tegen hun wil.te gebruiken.";C;;T;N
"Newsletters";"Nieuwsbrieven";B;;T;N
"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"Hier vindt u de lijst van uw mailinglijst. U kunt de vermeldingen beheren door het bewerken van bestaande of nieuwe Nieuwsbrief.";C;;T;N
"Add new Mailing list";"Toevoegen nieuwe Mailinglijst";C;;T;N
"Affiliate Login Url";"Partner Login Url";S;;T;N
"Affiliate Login Link";"Partner Login Link";S;;T;N
"Merchant Login Url";"Handelaar Login Url";S;;T;N
"Merchant Login Link";"Handelaar Login Link";S;;T;N
"Merchant login";"Handelaar login";S;;T;N
"Default payout option saved";"Standaard uitbetaaloptie opgeslagen";S;merchant;T;N
"You can set that the click from this URL will belong to a selected channel, banner or campaign. If you don't select anything, the default campaign will be used.";"U kunt instellen dat de klik vanaf deze URL zal behoren tot een geselecteerde zender, banner of campagne. Als u niet selecteert alles, de standaard-campagne zal worden gebruikt.";S;affiliate;T;N
"Other";"Ander";B;;T;N
"For changes to take effect restart of application is needed. Do you want to restart now?";"Voor wijzigingen van kracht worden is herstart van de aanvraag nodig. Wilt u nu opnieuw opstarten?";C;merchant;T;N
"Undefined";"Niet gedefineerd";B;;T;N
"Missing formid";"Mist formaat";S;;T;N
"You have no private campaign";"Je hebt geen prive-campagne";C;;T;N
"Is allowed";"Is toegestaan";S;;T;N
"(default)";"(standaard)";S;;T;N
"Country code must by unique peer account";"Land code moet unieke peer-account zijn";S;;T;N
"You can contact us directly using this contact form. Your message will be sent to your affiliate manager by email.";"U kunt direct contact met ons opnemen via dit contactformulier. Uw bericht wordt verzonden naar uw partner manager per e-mail.";C;affiliate;T;N
"Unique clicks";"Unieke klikken";B;;T;N
"%s (%s) imported";"%s (%s) wordt importeerd";S;;T;N
"Importing language dictionary %s (%s)";"Importeren taal woordenboek %s (%s)";S;;T;N
"Import selected";"Import geselecteerd";C;;T;N
"Please wait, import of selected languages can take few minutes.";"Even geduld, de invoer van de geselecteerde talen kan enkele minuten duren.";C;;T;N
"Performance rewards is a powerful feature that allows you to reward your affiliates for their performance.";"Prestatiepremieregeling is een krachtige functie waarmee u uw partners beloond voor hun prestaties.";S;merchant;T;N
"Select your preferred theme for your affiliate panel.";"Selecteer het gewenste thema voor uw partner paneel.";C;affiliate;T;N
"With performance reward rule you can reward your affiliates for their performace and motivate them to refer more customers to you.";"Met prestatiepremieregeling regel kunt u uw filialen belonen voor hun performace en motiveren om meer klanten naar u door te sturen.";C;;T;N
"Apply for license key";"Aanvraag voor licentiesleutel";C;;T;N
"Offline Validation Request";"Offline validatie verzoek";C;;T;N
"Simple PDF";"Standaard PDF";C;merchant;T;N
"Best viewed in:";"Best bekeken in:";S;;T;N
"To change translation just click on translation column. After you will change translation text, click button Save modified rows below table";"Om te veranderen klikt u op de vertaling in de vertaling kolom, u zalt de veranderde vertaal tekst zien, klik op de knop Opslaan";S;;T;N
"If you want your campaign to have a special logo, specify it here.<br/>Logo will be visible to your affiliates.";"Als u wilt dat uw campagne een speciale logo heeft, geef het hier op. <br/> Logo is zichtbaar voor uw filialen.";C;merchant;T;N
"Lifetime of cookie in days for this campaign. 0 means infinite. It defines for how many from the original referral your affiliate will get commissions.<br/>For example, if you specify 14 days, affiliate will get commissions for all sales coming for the 14 days since visitor last click on his link.";"Levensduur van de cookie in dagen voor deze campagne. 0 betekent oneindig. Het definieert voor hoeveel van de oorspronkelijke verwijzing uw partner provisie krijgt. <br/> Bijvoorbeeld, als u 14 dagen insteld, krijgt partner  provisie voor alle verkopen voor de komende 14 dagen sinds het laatste bezoek.";C;merchant;T;N
"FAQ";"Veelgestelde vragen";S;;T;N
"Tour";"Rondleiding";S;;T;N
"Join";"Meedoen";S;;T;N
"Request id is missing or unsupported";"Verzoek id ontbreekt of niet ondersteund";S;;T;N
"When advertising your affiliate links, you can track them using channels.";"Wanneer reclame uw partner links, kunt u ze tracken met behulp van kanalen.";S;affiliate;T;N
"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"Om het te gebruiken, maakt u een nieuw kanaal voor elke link plaatsing die u wilt. In banners kunt u ervoor kiezen om de link versie met kanaal toegevoegd.";S;affiliate;T;N
"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"De kanaal parameter wordt ook overgedragen en in de provisie bijgehouden, zodat u precies weet welke koppeling heeft geleid tot de provisie.";S;affiliate;T;N
"Examples of use";"Voorbeelden hiervan";S;affiliate;T;N
"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"Het testen van de beste plaats voor de banner op uw website - u kunt gebruik maken van dezelfde vlag, maar met een ander kanaal voor elke situatie - als u weet waar een of meer wordt geklikt, heeft een betere CTR.";S;affiliate;T;N
"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"PPC campagnes - u kunt meerdere advertenties voor dezelfde partner link maken. Door gebruik te maken van uniek kanaal voor elke advertentie die u kunt achterhalen om te zien welke advertentie meer doet.";S;affiliate;T;N
"Mass pay export format";"Bulkbetaling uitvoer formaat";S;merchant;T;N
"Export file header template";"Export bestand kop sjabloon";C;merchant;T;N
"Export file row template";"Export bestand rij sjabloon";C;merchant;T;N
"Export file footer template";"Export bestand voettekst sjabloon";C;merchant;T;N
"Username (email)";"Gebruikersnaam (email)";C;merchant;T;N
"You have to select user";"Je moet gebruiker kiezen";S;merchant;T;N
"Missing userid";"Fout, UserID mist";S;merchant;T;N
