source;translation;type;module;status;customer
"Number of coupons is to small. You should generate at least";"クーポン数が少なすぎます。もっと発行する必要があります。";C;;T;N
"coupons.";"クーポン";C;;T;N
"affiliates so you should generate at least";"アフィリエイト、もっと発行する必要があります。";C;;T;N
"Data";"日付";C;;T;N
"Create sale";"セールの作成";C;;T;N
"Verify";"ベリファイ";C;;T;N
"Coupon is invalid";"クーポンは無効です。";C;;T;N
"Coupon is valid";"クーポンは有効です。";C;;T;N
"OfflineSaleDescription";"このセクションでは、クーポンに基づくオフライントランザクションのセールを登録します。バリデートボタンは、クーポンコードが（時間レンジ的に）有効かどうか、許可された時間をこえて使用されていないか、を確認するために使用されます。クーポンが有効であれば、新セールフォームが表示され、新セールを作成することができます。";C;;T;N
"Page Peel";"Page Peel";C;;N;N
"Background color of closed banner";"クローズド バナーの背景色";C;;T;N
"In case no background image for closed banner is selected, selected background color will be used.";"クローズドバナーに背景イメージが選択されない場合、既存の背景色が使用されます。";C;;T;N
"Background image";"バックグラウンド イメージ";C;;T;N
"Select background image of opened peel banner. Banner is opened on mouse over event.";"オープンされた peel バナーのバックグラウンドイメージを選択して下さい。イベントをマウスオーバーするとバナーがオープンされます。";C;;T;N
"Background Image";"バックグラウンド イメージ";C;;T;N
"Select background image of closed banner (small corner)";"クローズド バナーのバックグラウンド イメージを選択して下さい。(小さなコーナー)";C;;T;N
"Show banner preview";"バナープレビューの表示";C;;T;N
"Left Corner";"左コーナー";C;;T;N
"Right Corner";"右コーナー";C;;T;N
"Both Top Corners";"上部両角";C;;T;N
"Banner position";"バナーポジション";C;;T;N
"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"アフィリエイトのウェブサイトのどこにpeelバナーを表示するか選択して下さい。選択可能な値: 左トップまたは右トップのコーナー。または、両方のコーナー。";C;;T;N
"Rotating text";"ローテートするテキスト";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";"バナーをローテートするテキストを定義できます。これは必須ではありません。ローテートテキストが不要な場合は、空欄のままにしておいて下さい。テキストの例: スペシャル オファー！";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";"バナーをローテートするテキストを定義できます。これは必須ではありません。ローテートテキストが不要な場合は、空欄のままにしておいて下さい。テキストの例: 20% ディスカウントを獲得するには次のクーポンをチェックアウト時に使って下さい: MM-432-FF!";C;;T;N
"Same Window";"同じウィンドウ";C;;T;N
"New Window";"新しいウィンドウ";C;;T;N
"Open destination url in";"ターゲットURLをオープンする";C;;T;N
"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";"ビジターがオープンされたピールバナーをクリックした場合、ターゲットURLバナーがオープンされる場所を選択します。";C;;T;N
"Send mail to affiliate";"アフィリエイトにメール送信";C;merchant;T;N
"Mails";"メール";C;merchant;T;N
"Image file name";"イメージファイル名";C;merchant;T;N
"You have to use  or  variable.";"使用するか可変にする必要があります。";C;merchant;T;N
"You can set which email notifications will be changeable by your affiliates.";"アフィリエイトが変更可能なEメール通知をどれにするかセットできます。";C;merchant;T;N
"You can set for which status of transaction will be your affiliates notified";"アフィリエイトが通知されるトランザクションステータスをどれにするかセットできます。";C;merchant;T;N
"Show pending background tasks";"ペンディングしているバックグラウンドタスクを表示";C;merchant;T;N
"Clear Email Form";"Eメールフォームのクリア";C;;T;N
" ----------  Insert variable  ---------- ";" ----------  バリアブルのインサート  ---------- ";C;;T;N
"Remove Attachment";"アタッチメントの削除";C;;T;N
"Uploading ...";"アップロード中 ...";C;;T;N
"Insert attached image";"アタッチされたイメージのインサート";C;;T;N
"No image uploaded yet. Upload images first please.";"イメージはまだアップロードされていません。先にイメージをアップロードして下さい。";C;;T;N
"Fieldset";"フィールド セット";C;;T;N
"Text body";"テキスト ボディ（本文）";C;;T;N
"Pending Background Tasks";"ペンディング中のバックグラウンド タスク";C;;T;N
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"下記は、ノーマルな環境では cron で自動的に実行されるタスクのリストです。cron を正しくインストールしていない場合、バックグラウンドタスクは手動で実行できます。";C;;T;N
"Stop execution";"実行のストップ";C;;T;N
"Start cron manually";"cron の手動スタート";C;;T;N
"Starting cron request.";"cron リクエストをスタート中です。";C;;T;N
"To load template into your mail, just click on icon next to selected template in column Actions.";"メールにテンプレートをロードするには、カラムアクションで、テンプレートの隣のアイコンをクリックするだけです。";S;;T;N
"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"重要: オリジナルメールの内容は、変更を元に戻すオプションなしに、選択したメールテンプレートに置き換えられます。";S;;T;N
"Load to mail";"メールにロードする。";C;;T;N
"Load from sent mails";"送信済メールからロードする。";C;;T;N
"Load email from template ...";"テンプレートからEメールにロードする ...";C;;T;N
"Load mail from template";"テンプレートからメールにロードする。";C;;T;N
"Affiliate tracking code";"アフィリエイト トラッキング コード";B;;T;N
"%s with id %s not exist";"%s の ID %s は存在しません。";S;;T;N
"File %s not exists";"ファイル %s は存在しません。";S;;T;N
"To reset your password click here";"パスワードをリセットするには、ここをクリックします。";S;;T;N
"Payout date";"ペイアウト日";S;;T;N
"Invoice number";"インボイス ナンバー（番号）";B;;T;N
"Campaign not exist";"キャンペーンが存在しません。";S;;T;N
"Javascript tracking code";"Javascript トラッキング コード";S;affiliate;T;N
"Affiliate Sale Tracking Codes";"アフィリエイト セール トラッキング コード";S;affiliate;T;N
"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";"この機能は、アフィリエイトがサンキューページに独自のセールトラッキングコードを設置することを許可します。%s<br/>";S;affiliate;T;N
"Affiliate Tracking Code";"アフィリエイト トラッキング コード";S;affiliate;T;N
"Commission Type";"コミッション タイプ";S;merchant;T;N
"Tracking Code";"トラッキング コード";S;merchant;T;N
"Selected parent can not be used!";"選択されたパターンはご使用になれません！";S;merchant;T;N
"%s has to be valid email";"%s は有効なEメールである必要があります。";S;;T;N
"Remote control email";"リモート コントロールEメール";S;;T;N
"Owner name";"オーナー ネーム";S;;T;N
"Autoresponder's address";"自動返信のアドレス";S;;T;N
"Autoresponder's subscription address (without the domain)";"自動返信の購読アドレス (ドメインなし)";S;;T;N
"Tracking tag";"トラッキング タグ";S;;T;N
"The tracking tag to be associated with the subscription";"トラッキング タグは購読と関連付ける必要があります。";S;;T;N
"Drop rules";"ドロップ ルール";S;;T;N
"Auto Response Plus saved";"Auto Response Plus は保存されました。";S;;T;N
"Auto response plus";"Auto Response Plus";S;;T;N
"signed-up to your affiliate program at";"アフィリエイトプログラムにサインアップ済";S;merchant;T;N
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"あなたの e-shop が発行するクーポンコードを使用したい場合は「クーポンのインポート」を使用して下さい。";S;merchant;T;N
"Edit Tracking Codes";"トラッキング コードの編集";C;affiliate;T;N
"Campaign tracking codes";"キャンペーン トラッキング コード";C;affiliate;T;N
"image";"イメージ";C;affiliate;T;N
"javascript";"JavaScript";C;affiliate;T;N
"Are you sure you want to delete selected tracking code(s)";"選択されたトラッキングコードを削除しても本当によろしいですか？";C;merchant;T;N
"Are you sure you want to change status of selected affiliate tracking code(s)?";"選択されたアフィリエイトトラッキングコードのステータスを変更しても本当によろしいですか？";C;merchant;T;N
"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";"クーポンの詳細説明 (例：　使用方法、顧客メリット、等々 ...)";C;;T;N
"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";"この設定は、一人のアフィリエイトが持てるクーポンの数を指定します。一度だけクーポンが使われ、一人のアフィリエイトだけが全てのクーポンを独占してしまうことがないようにしたい場合に特に便利です。";C;;T;N
"How many sales can be made using this coupon";"このクーポンを使っていくつのセールスがなされるか。";C;;T;N
"Coupon assignment";"クーポン アサインメント";C;;T;N
"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";"クーポン コードはフリーで、アフィリエイトは許可された数（アフィリエイト一人当たりの最大クーポン数、に基づいて）のクーポンを要求できます。";C;;T;N
"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";"ここで、クーポンがどのような外見かを定義できます。アフィリエイトパネルのバナーに表示されます。プレビューでどのように表示されるかを見ることができます。このデザインはアフィリエイトのためのプリントオプションとしても使用できます。";C;;T;N
"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";"発行されるクーポンの数。新しくアフィリエイトになってくれる見込みのユーザーには更に10% 増しのクーポンを発行しましょう。";C;;T;N
"110% coupons = ";"110% クーポン = ";C;;T;N
"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";"ここで、e-shop からエクスポートされた、クーポンコードをインサートしましょう。これはファイルインポートではなく、テキストインポートです。エクスポートファイルからクーポンコードをコピー＆ペーストして、カンマで区切りして下さい。";C;;T;N
"Modified";"モディファイド";S;;T;N
"Scheduled";"スケジュールド";S;;T;N
"Broadcast message will be delivered to all users signed into this newsletter.";"ブロードキャストメッセージはこのニュースレターを購読する全てのユーザーに配信されます。";S;;T;N
"Recognize operation takes too long";"オペレーションの認識に時間がかかり過ぎています。";C;;T;N
"Send new Broadcast message";"新しいブロードキャストメッセージを送信する。";C;;T;N
"Broadcasts";"ブロードキャスト";C;;T;N
"Campaign description";"キャンペーン ディスクリプション";S;;T;N
"Affiliate - Invite affiliate to campaign";"アフィリエイト - キャンペーンにアフィリエイトを招待する。";B;;T;N
"You are invited to campaign";"あなたはキャンペーンに招待されています。";B;;T;N
"Status of %s selected transaction(s) was changed";"選択されたトランザクション %s のステータスは変更されました。";S;merchant;T;N
"Failed to change status of %s selected transaction(s)";"選択されたトランザクション %s のステータスは変更に失敗しました。";S;merchant;T;N
"secret key";"シークレット キー";S;;T;N
"Secure Key from WebMoney is needed for verification with WebMoney.";"WebMoney の Secure Key は、WebMoney の認証に必要です。";S;;T;N
"SecretKey plugin configuration saved";"SecretKey プラグイン設定は保存されました。";S;;T;N
"WebMoney integration plugin";"WebMoney インテグレーション プラグイン";S;;T;N
"This plugin handles WebMoney notifications (integration of Post Affiliate with WebMoney).";"このプラグインは、WebMoney 通知をハンドルします。(Post Affiliate と WebMoney のインテグレーション)";S;;T;N
"Send invite to campaign email notification";"キャンペーンへの招待Eメール通知を送信する。";C;;T;N
"do not set parent affiliate";"上位アフィリエイトをセットしていません。";C;merchant;T;N
"If you want to send mail to multiple affiliates, you can separate email addresses by comma";"複数のアフィリエイトにメール送信したい場合は、Eメールアドレスをカンマ区切りにします。";C;merchant;T;N
"All %s";"全ての %s";C;;T;N
"Multiple or no value selected";"マルチプルまたはバリュー無しが選択されました。";C;;T;N
"No option selected";"オプションが選択されていません。";C;;T;N
"Insert variable";"値のインサート";C;;T;N
"(only coupon code)";"(クーポン コードのみ)";S;;T;N
"Coupons and Offline Sales";"クーポンとオフラインセールス";S;;T;N
"Coupons feature allows you to use coupons and offline sales form for offline marketing. %s";"クーポンの機能は、クーポンとオフラインマーケティングのオフラインセールスフォームの使用を許可します。%s";S;;T;N
"Importing coupons was stopped, because coupons count is maximal";"クーポンのインポートは中止されました。理由はクーポン数が上限に達したからです。";S;;T;N
"Sale was saved";"セールは保存されました。";S;;T;N
"Error, you entered invalid value for fixed cost!";"エラーです。固定費用に不正な値が入力されました。";S;merchant;T;N
"Banner wrapper successfully saved";"バナーラッパーはうまく保存されました。";S;merchant;T;N
"Click URL";"URLをクリック";S;merchant;T;N
"Banner Name";"バナー名";S;merchant;T;N
"Banner Html";"バナーHTML";S;merchant;T;N
"Url to complete page with banner code.";"バナーコードとページへのURL";S;merchant;T;N
"Url to javascript banner code";"JavaScript バナーコードへのURL";S;merchant;T;N
"Referrer";"リファラー";S;;T;N
"Orig. parent Id";"オリジナル上流 ID";S;merchant;T;N
"Total cost of Sales";"セールスのトータルコスト";B;;T;N
"Commissions of Sales";"セールスのコミッション";S;merchant;T;N
"You have entered invalid security code";"不正なセキュリティコードが入力されました。";S;;T;N
"Available fields for affiliate data";"アフィリエイトデータで利用可能なフィールド";S;merchant;T;N
"Choose which fields you want to use to store data for your affiliates. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in affiliate signup form and affiliate profile editation.";"アフィリエイトのデータを格納するフィールドを選びます。いくつかのフィールドは必須です。保存したい情報は25個までの任意、必須、非表示のフィールドを持つことができます。これらのフィールドはアフィリエイトのサインアップフォームとアフィリエイトのプロフィール編集の画面で表示されます。";S;merchant;T;N
"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your affiliate. Just click on the name, type or status to change the field attributes.";"グレイのフィールドは固定で、常に表示されます。設定で非表示にはできません。<br/>アフィリエイト情報は25個のフィールドまで使用できます。名前をクリックして、入力するかフィールドのアトリビュートでステータスを変更するだけです。";S;merchant;T;N
"Affiliate Panel menu & screens";"アフィリエイトパネルのメニューとスクリーン";S;merchant;T;N
"You have full control over the look of your affiliate panel - you can customize the menu, and even add your static custom pages.";"アフィリエイトパネルの見た目はフルコントロールできます。 - メニューをカスタマイズできますし、静的なカスタムページを加えることさえできます。";S;merchant;T;N
"General configuration of your signup form. Write the Terms & Conditions of your affiliate program, choose if to display payout option and what to do after signup.";"サインアップフォームの一般設定。アフィリエイトプログラムの利用条件や、ペイアウトオプションを表示するかどうか、サインアップ後に何をするか、等を記入できます。";S;merchant;T;N
"Customize design of affiliate panel";"アフィリエイトパネルのデザインのカスタマイズ";S;merchant;T;N
"Here you can change design of affiliate panel by changing it's templates.";"ここで、テンプレートを変更することで、アフィリエイトパネルのデザインを変更できます。";S;merchant;T;N
"Fixed cost:";"固定費用:";S;merchant;T;N
"HTML Signup Form";"HTML サインアップフォーム";S;merchant;T;N
"If you don't want to use the standard signup form, you can use pure HTML signup form. Just copy & paste the code below to a HTML page and you have fully customizable signup form.";"標準のサインアップフォームを使用したくない場合は、純粋にHTMLなサインアップフォームを使用できます。下記のコードをHTMLページにコピー＆ペーストするだけで、サインアップフォームをフルにカスタマイズできます。";S;merchant;T;N
"Debugging can be used for troubleshooting. If you turn it on, the system will log every action to your History log. You can use these messages to investigate the flow of commands, and to find out what is wrong. This way you can check what are the scripts doing and where exactly they fail. In production it should be turned off, because it generates multiple history records for each transaction and slows down the system.";"デバッギングはトラブルシューティングに使用できます。オンにすると、システムは全てのアクションを履歴ログに記録します。これらのメッセージは、コマンドの流れや、何が間違ったかを調査可能にします。このようにすると、スクリプトが何をしているのか、どこで失敗したのかがチェックできます。本番運用ではオフにして下さい。なぜなら全てのトランザクションの履歴を記録するため、システムがスローダウンしてしまうからです。";S;merchant;T;N
"You can automatically send email about payment to the affiliates.<br/>The email is generated using the 'On affiliate payout' template.";"アフィリエイトへの支払い時に自動的にEメールを送信できます。<br/>Eメールは「アフィリエイトペイアウトテンプレート」で作成されます。";B;merchant;T;N
"Customize design of signup form";"サインアップフォームのデザインをカスタマイズ";S;merchant;T;N
"Here you can change design of affiliate signup form by changing it's templates.";"テンプレートを変更することで、アフィリエイトサインアップフォームのデザインを変更できます。";S;merchant;T;N
"Avg. commission per click (raw/unique)";"クリックごとの平均コミッション (生／ユニーク)";B;;T;N
"Avg. commission per impression (raw/unique)";"インプレッションごとの平均コミッション (生/ユニーク)";B;;T;N
"Avg. commission per sale";"セールごとの平均コミッション";B;;T;N
"Conversion ratio (Raw/Unique)";"コンバージョン レシオ (生／ユニーク)";B;;T;N
"All Commissions";"全てのコミッション";B;;T;N
"Commissions per Sales";"セールスごとのコミッション";B;;T;N
"Number of Clicks";"クリック数";B;;T;N
"Number of Impressions";"インプレッション数";B;;T;N
"Total cost of Actions";"アクションのトータルコスト";B;;T;N
"Number of Actions";"アクション数";B;;T;N
"Select Wrapper For Banner ";"バナーのラッパーを選択";C;merchant;T;N
"Banner wrapper specifies how the banner content should be displayed on affiliate page.";"バナーラッパーは、アフィリエイトページにどのようにバナーの内容が表示されるかを指定します。";C;merchant;T;N
"Comission will be counted from difference between total cost and fixed cost";"コミッションは、トータルコストと固定費用の差異からカウントされます。";C;merchant;T;N
"Use fixed cost";"固定費用を使用";C;merchant;T;N
"Edit Banner Wrapper";"バナーラッパーを編集";C;merchant;T;N
"Enter Name For New Wrapper";"新しいラッパーの名前を入力";C;merchant;T;N
"Add Banner Wrapper";"バナーラッパーを追加";C;merchant;T;N
"Select Banner Wrapper";"バナーラッパーを選択";C;merchant;T;N
"Are you sure you want to delete selected wrapper?";"選択されたラッパーを削除しても本当によろしいですか？";C;merchant;T;N
"Edit selected banner format or wrapper";"選択されたバナーフォーマットまたはラッパーの編集";C;merchant;T;N
"Read Help";"ヘルプを読む";C;merchant;T;N
"Executing background tasks ...";"バックグラウンドタスクを実行中 ...";C;;T;N
"Failed to send test mail. Please fill in recipient of test mail first.";"テストメールの送信に失敗しました。最初にテストメールの受信者を入力して下さい。";S;;T;N
"You can resolve your problem faster as we can answer your ticket by searching for solution in our knowledgebase:";"質問チケットの回答よりも、ナレッジベースで解決方法を検索する方がより早く問題を解決できるかもしれません。";S;merchant;T;N
"Click here to open Knowledgebase.";"ここをクリックしてナレッジベースをオープン";S;merchant;T;N
"Would you like to report bug ? Please check first, if bug was not resolved already. List of resolved bugs you can find in our change log.";"バグをレポートしたいですか？バグが解決されていない場合はすぐにチェックして下さい。チェンジログで解決済みのバグが見つかるかもしれません。";S;merchant;T;N
"Click here to open Change log.";"ここをクリックしてチェンジログをオープン";S;merchant;T;N
"Your Email";"あなたのEメール";C;merchant;T;N
"Enter email address, where we should send answer to your request.";"Eメールアドレスを入力。 リクエストに回答を送信する宛先。";C;merchant;T;N
"IP address or host name of your mysql server. If is Mysql server located on same server as web server, you can use localhost as host name.";"MySQLサーバーのIPアドレスまたはホスト名。もし、MySQLサーバーがウェブサーバーと同じ場所ならば、localhost をホスト名に使用できます。";C;;T;N
"Enter Mysql database user username";"MySQLデータベースのユーザー名を入力";C;;T;N
"Enter Mysql database user password";"MySQLデータベースのパスワードを入力";C;;T;N
"Enter Mysql database name.";"MySQLデータベース名を入力";C;;T;N
"Unzip file";"ファイルの解凍";S;;T;N
"Different commissions for recurring sales";"継続的セールスの異なるコミッション";S;;T;N
"If checked, then the recurring commission settings will be used for recurring sales. Otherwise recurring sales have same commission as first sale. Set reccurence type to 'Varied' in recurring commission settings.";"チェックすると、継続的コミッション設定は継続的セールスに使用されます。そうしないと、継続的セールスは初回セールと同じコミッションになります。継続的コミッション設定で、リカーレンスタイプを可変にセットして下さい。";S;;T;N
"Error during removing template cache (%s)";"テンプレートキャッシュ削除中のエラー (%s)";S;;T;N
"Error during updating templates (%s)";"テンプレートアップデート中のエラー (%s)";S;;T;N
"Click Stats Optimizer";"統計オプティマイザーのクリック";S;;T;N
"This plugin forbids saving click data1/2 values to click stats which makes the click tables smaller but you won't be able to filter clicks by data1/2. Data1/2 will be available in Raw clicks only.";"このプラグインは、統計にクリックデータ1とデータ2を保存することを禁じます。これによりクリックテーブルは小さくなります。一方、データ1とデータ2でクリックをフィルターすることはできません。データ1とデータ2は生クリックだけで利用できます。";S;;T;N
"Status of sale / lead was changed to:";"セール／リードのステータスは変更されました:";S;;T;N
"%s count";"%s カウント";S;;T;N
"%s total cost";"%s トータル コスト";S;;T;N
"Url to clean banner code.";"クリーン バナー コードへのURL";S;merchant;T;N
"Delete clicks";"クリックの削除";S;merchant;T;N
"Delete raw clicks";"生クリックの削除";S;merchant;T;N
"Must be smaller then ""Delete raw click records older than"" defined in Tracking settings";"トラッキング設定で定義された「より古い生クリックの削除」より小さい必要があります。";S;merchant;T;N
"Must be bigger then ""Ip address validity""";"「IPアドレスバリディティ」より大きい必要があります。";S;merchant;T;N
"Must be bigger then ""Recognize multiple repeating clicks"" defined in Fraud protection";"詐欺からの保護で定義された「複数繰り返しクリックの認識」より大きい必要があります。";S;merchant;T;N
"Import %s rows";"%s 行のインポート";S;merchant;T;N
"Error during Import";"インポート中のエラー";S;;T;N
"Check file";"ファイルのチェック";S;;T;N
"Importing %s rows";"%s 行のインポート";S;;T;N
"Check %s rows";"%s 行のチェック";S;;T;N
"Incorect data header";"正しくないデータヘッダー";S;;T;N
"Delete events";"イベントの削除";S;;T;N
"Import rows in %s";"%s の行のインポート";S;;T;N
"GetResponse API key";"GetResponse API キー";S;;T;N
"Api key can be found after login to GetResponse in menu Account -> Edit settings in section Nr. 6 of this form";"API キーは、ログイン後に見つかります。メニューの「アカウント（Account）」 -> このフォームのセクション番号6の設定の編集";S;;T;N
"GetResponse campaign name";"GetResponse キャンペーン名";S;;T;N
"Campaign name defined in GetResponse account";"GetResponse アカウントで定義されたキャンペーン名";S;;T;N
"GetResponseSignup plugin configuration saved";"GetResponse サインアッププラグイン設定が保存されました。";S;;T;N
"Signup affiliate automatically to campaign";"アフィリエイトを自動的にキャンペーンにサインアップ";S;;T;N
"This plugin signs up affiliate to campaign after signup. Campaign ID must be passed in a_cid parameter.";"このプラグインは、サインアップ後にアフィリエイトをキャンペーンに登録します。キャンペーン ID は a_cid パラメーターに渡されます。";S;;T;N
"You have been successfully signed up";"うまくサインアップできました。";S;;T;N
"Delete old events";"古いイベントを削除";S;merchant;T;N
"Delete event records older than";"より古いイベント レコードを削除";S;merchant;T;N
"days";"日";S;merchant;T;N
"Delete raw click records older than";"より古い生クリック レコードを削除";S;merchant;T;N
"Private campaigns";"プライベートキャンペーン";B;;T;N
"Clone Selected Banners";"選択されたバナーを複製";C;merchant;T;N
"No Banners Selected";"バナーは選択されていません。";C;merchant;T;N
"Clone";"複製";C;merchant;T;N
"Set auto delete of raw clicks";"生クリックの自動削除をセット";C;merchant;T;N
"Zip Banner";"Zip バナー";S;;T;N
"Banner Id";"バナー ID";S;;T;N
"Channel Id";"チャンネル ID";S;;T;N
"Encoded target URL";"エンコードされたターゲットURL";S;;T;N
"Failed to write file %s";"ファイル %s の書込みに失敗しました。";S;;T;N
"%s is not directory!";"%s はディレクトリではありません！";S;;T;N
"Banner settings";"バナー設定";S;merchant;T;N
"Files in zip folder";"zip フォルダー内のファイル";S;merchant;T;N
"You can use following variables in zipped files";"圧縮されたファイルに次のバリアブルズが使用できます。";S;merchant;T;N
"Link To Zip";"Zipへのリンク";C;;T;N
"Download Zip";"Zipのダウンロード";C;;T;N
"Files in zip folder:";"zip フォルダー内のファイル";C;;T;N
"Unpacked zip folder";"zip フォルダーのアンパック（解凍）";C;;T;N
"View preview";"プレビュー表示";C;;T;N
"Zip file";"Zip ファイル";C;;T;N
"File types";"ファイルタイプ";C;;T;N
"Files with these masks (separated by comma) will be searched for variables.";"これらのマスクを持つファイルは (カンマ区切り) バリアブルズのために検索されます。";C;;T;N
"If you deactivate Zip banners feature, all zip banners will be deleted. Are you sure you want to deactivate this feature?";"Zip バナー機能を無効にすると、全ての zip バナーは削除されます。この機能を無効にしても本当によろしいですか？";B;merchant;T;N
"Zip banner";"Zip バナー";C;;T;N
"Refund or chargeback for this transaction already exists!";"このトランザクションへのリファンドやチャージバックは既に存在します！";S;;T;N
"Actions After Signup";"サインアップ後のアクション";S;;T;N
"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";"このプラグインは、アフィリエイトのサインアップ後に実行されるアクションをスタートします。ニュースレターの購読やデータを別のシステムにポストすること等、バーチュアリーにほぼ何でもできます。";S;;T;N
"Referral ID same as Affiliate ID";"アフィリエイトID と同じリファーラルID";S;;T;N
"Database Status";"データベース ステータス";S;;T;N
"GetResponse signup";"GetResponse サインアップ";S;;T;N
"Enables lifetime referrals";"ライフタイム リファーラルを有効化";S;;T;N
"Mandatory referral id for affiliate";"アフィリエイトに必須のリファーラルID";S;;T;N
"This plugin makes referral id mandatory in signup form and disables editing of referral id by affiliate.";"このプラグインは、サインアップフォームでリファーラルIDを必須項目にし、アフィリエイトによるリファーラルIDの編集をできなくします。";S;;T;N
"PAP3 Compatibility plugin";"PAP3 互換性プラグイン";S;;T;N
"Handles tracking scripts compatibility with PAP3 and data migration from PAP3 to PAP4.";"PAP3と互換性のあるトラッキングスクリプトと、PAP3からPAP4へのデータ移行をハンドルします。";S;;T;N
"Partner Commission";"パートナー コミッション";S;;T;N
"Affiliate that has no parent (partner) will receive commission that is computed as totalcost - sum of commissions given to other affiliates in this sale";"上位のいないアフィリエイト（パートナー）はトータルコストで計算されたコミッションを受け取れます。 - トータルコストは、このセールでの他のアフィリエイトに付与されるコミッションの合計です。";S;;T;N
"PayPal IPN handling";"PayPal IPN ハンドリング";S;;T;N
"This plugin handles PayPal IPN notifications (integration of Post Affiliate with PayPal)";"このプラグインは、PayPal IPN 通知をハンドルします。 (Post Affiliate と PayPal のインテグレーション)";S;;T;N
"Referral ID length constraint";"リファーラルIDの長さの制限";S;;T;N
"This plugin limits length of referral ID. Minimum and maximum length can be configured.";"このプラグインはリファーラルIDの長さを制限します。最小と最大の長さを設定できます。";S;;T;N
"StormPay callback handling";"StormPay コールバック ハンドリング";S;;T;N
"This plugin handles StormPay notifications (integration of Post Affiliate with StormPay)";"このプラグインは、StormPay 通知をハンドルします。(Post Affiliate と StormPay のインテグレーション)";S;;T;N
"System Info";"システム情報";S;;T;N
"Plugin will add to menu new item, under which you can view your server system information. Information includes e.g. memory usage, disc usage or network usage. Plugin is based on free project phpsysinfo. After activating plugin you need to reload application in browser to see changes!";"このプラグインはメニューに新しいアイテムを追加します。サーバーシステムの情報が参照できます。メモリ使用状況、ディスク使用状況、ネットワーク使用情報、等です。プラグインはフリープロジェクトのphpsysinfoをベースにしています。プラグインを有効化した後は、変更を有効にするために、ブラウザでアプリケーションのリロードが必要です。";S;;T;N
"WorldPay callback handling";"WorldPay コールバック ハンドリング";S;;T;N
"This plugin handles WorldPay notifications (integration of Post Affiliate with WorldPay)";"このプラグインは、WorldPay 通知をハンドルします。(Post Affiliate と WorldPay のインテグレーション)";S;;T;N
"ccBill callback handling";"ccBill コールバック ハンドリング";S;;T;N
"This plugin handles ccBill notifications (integration of Post Affiliate with ccBill)";"このプラグインは、ccBill 通知をハンドルします。(Post Affiliate と ccBill のインテグレーション)";S;;T;N
"All Refunds";"全リファンド";S;;T;N
"All Chargebacks";"全チャージバック";S;;T;N
"Reset Ranks";"ランクのリセット";C;;T;N
"name";"name";S;;N;N
"Hosting";"Hosting";S;;N;N
"Affiliate - Daily report";"Affiliate - Daily report";B;;N;N
"Affiliate - Monthly report";"Affiliate - Monthly report";B;;N;N
"Affiliate - Weekly report";"Affiliate - Weekly report";B;;N;N
"Daily report";"Daily report";B;;N;N
"Merchant - Daily report";"Merchant - Daily report";B;;N;N
"Monthly report";"Monthly report";B;;N;N
"Merchant - Monthly report";"Merchant - Monthly report";B;;N;N
"Date from is report generated";"Date from is report generated";S;;N;N
"Date to is report generated";"Date to is report generated";S;;N;N
"Number of Sales approved";"Number of Sales approved";S;;N;N
"Number of Sales pending";"Number of Sales pending";S;;N;N
"Number of Sales declined";"Number of Sales declined";S;;N;N
"Number of Sales paid";"Number of Sales paid";S;;N;N
"Approved total cost of Sales";"Approved total cost of Sales";S;;N;N
"Pending total cost of Sales";"Pending total cost of Sales";S;;N;N
"Declined total cost of Sales";"Declined total cost of Sales";S;;N;N
"Paid total cost of Sales";"Paid total cost of Sales";S;;N;N
"Comissions per Actions";"Comissions per Actions";S;;N;N
"Commissions approved";"Commissions approved";S;;N;N
"Commissions approved multitier";"Commissions approved multitier";S;;N;N
"Commissions pending";"Commissions pending";S;;N;N
